名称,日期,时间,数值
内河侧水位,2023/08/02,15:00:00,3.8
长江侧水位,2023/08/02,15:00:00,3.7
内河侧水位,2023/08/03,1:00:00,4.0
长江侧水位,2023/08/03,1:00:00,3.9
内河侧水位,2023/08/03,7:00:00,4.9
长江侧水位,2023/08/03,7:00:00,5.8
内河侧水位,2023/08/03,10:00:00,4.6
长江侧水位,2023/08/03,10:00:00,4.9
内河侧水位,2023/08/03,11:00:00,4.4
长江侧水位,2023/08/03,11:00:00,4.7
内河侧水位,2023/08/03,14:00:00,4.1
长江侧水位,2023/08/03,14:00:00,4.1
内河侧水位,2023/08/03,18:00:00,4.1
长江侧水位,2023/08/03,18:00:00,4.7
内河侧水位,2023/08/03,21:00:00,4.3
长江侧水位,2023/08/03,21:00:00,5.0
长江侧水位,2023/08/02,13:00:00,4.1
内河侧水位,2023/08/02,18:00:00,4.6
长江侧水位,2023/08/02,18:00:00,4.8
内河侧水位,2023/08/02,19:00:00,4.8
长江侧水位,2023/08/02,19:00:00,5.0
内河侧水位,2023/08/02,22:00:00,4.5
长江侧水位,2023/08/02,22:00:00,4.4
内河侧水位,2023/08/03,0:00:00,4.1
长江侧水位,2023/08/03,0:00:00,4.0
内河侧水位,2023/08/03,2:00:00,3.9
长江侧水位,2023/08/03,2:00:00,3.6
内河侧水位,2023/08/03,4:00:00,3.9
长江侧水位,2023/08/03,4:00:00,3.6
内河侧水位,2023/08/02,14:00:00,3.9
长江侧水位,2023/08/02,14:00:00,3.9
内河侧水位,2023/08/03,6:00:00,4.6
长江侧水位,2023/08/03,6:00:00,5.5
内河侧水位,2023/08/03,8:00:00,4.9
长江侧水位,2023/08/03,8:00:00,5.6
内河侧水位,2023/08/03,12:00:00,4.3
长江侧水位,2023/08/03,12:00:00,4.4
内河侧水位,2023/08/03,13:00:00,4.2
长江侧水位,2023/08/03,13:00:00,4.3
内河侧水位,2023/08/03,15:00:00,4.0
长江侧水位,2023/08/03,15:00:00,3.9
内河侧水位,2023/08/03,17:00:00,3.9
长江侧水位,2023/08/03,17:00:00,3.7
内河侧水位,2023/08/03,19:00:00,4.2
长江侧水位,2023/08/03,19:00:00,5.1
内河侧水位,2023/08/03,22:00:00,4.3
长江侧水位,2023/08/03,22:00:00,4.7
内河侧水位,2023/08/03,23:00:00,4.1
长江侧水位,2023/08/03,23:00:00,4.5
内河侧水位,2023/08/02,16:00:00,3.8
长江侧水位,2023/08/02,16:00:00,3.6
内河侧水位,2023/08/03,16:00:00,3.9
长江侧水位,2023/08/03,16:00:00,3.8
内河侧水位,2023/08/03,20:00:00,4.3
长江侧水位,2023/08/03,20:00:00,5.3
内河侧水位,2023/08/04,0:00:00,4.0
长江侧水位,2023/08/04,0:00:00,4.2
内河侧水位,2023/08/04,5:00:00,3.9
长江侧水位,2023/08/04,5:00:00,4.0
内河侧水位,2023/08/04,9:00:00,4.3
长江侧水位,2023/08/04,9:00:00,5.6
内河侧水位,2023/08/03,9:00:00,4.7
长江侧水位,2023/08/03,9:00:00,5.2
内河侧水位,2023/08/04,3:00:00,3.9
长江侧水位,2023/08/04,3:00:00,3.7
内河侧水位,2023/08/04,11:00:00,4.3
长江侧水位,2023/08/04,11:00:00,4.8
内河侧水位,2023/08/04,12:00:00,4.2
长江侧水位,2023/08/04,12:00:00,4.5
内河侧水位,2023/08/04,15:00:00,4.0
长江侧水位,2023/08/04,15:00:00,4.0
内河侧水位,2023/08/04,17:00:00,3.9
长江侧水位,2023/08/04,17:00:00,3.6
内河侧水位,2023/08/04,18:00:00,3.8
长江侧水位,2023/08/04,18:00:00,4.0
内河侧水位,2023/08/04,1:00:00,4.0
长江侧水位,2023/08/04,1:00:00,4.1
内河侧水位,2023/08/04,2:00:00,3.9
长江侧水位,2023/08/04,2:00:00,3.9
内河侧水位,2023/08/04,7:00:00,4.2
长江侧水位,2023/08/04,7:00:00,5.7
内河侧水位,2023/08/04,8:00:00,4.2
长江侧水位,2023/08/04,8:00:00,5.9
内河侧水位,2023/08/04,10:00:00,4.3
长江侧水位,2023/08/04,10:00:00,5.2
内河侧水位,2023/08/04,16:00:00,3.9
长江侧水位,2023/08/04,16:00:00,3.8
内河侧水位,2023/08/04,19:00:00,4.2
长江侧水位,2023/08/04,19:00:00,5.0
内河侧水位,2023/08/04,4:00:00,3.8
长江侧水位,2023/08/04,4:00:00,3.6
内河侧水位,2023/08/04,6:00:00,4.1
长江侧水位,2023/08/04,6:00:00,5.3
内河侧水位,2023/08/04,14:00:00,4.1
长江侧水位,2023/08/04,14:00:00,4.2
内河侧水位,2023/08/04,20:00:00,4.3
长江侧水位,2023/08/04,20:00:00,5.2
内河侧水位,2023/08/04,22:00:00,4.4
长江侧水位,2023/08/04,22:00:00,4.9
内河侧水位,2023/08/04,23:00:00,4.4
长江侧水位,2023/08/04,23:00:00,4.6
内河侧水位,2023/08/05,1:00:00,4.1
长江侧水位,2023/08/05,1:00:00,4.2
内河侧水位,2023/08/05,3:00:00,3.9
长江侧水位,2023/08/05,3:00:00,3.9
内河侧水位,2023/08/05,5:00:00,3.8
长江侧水位,2023/08/05,5:00:00,3.6
内河侧水位,2023/08/05,6:00:00,4.0
内河侧水位,2023/08/04,13:00:00,4.2
长江侧水位,2023/08/04,13:00:00,4.4
长江侧水位,2023/08/05,6:00:00,4.5
内河侧水位,2023/08/05,9:00:00,4.5
长江侧水位,2023/08/05,9:00:00,5.7
内河侧水位,2023/08/05,11:00:00,4.7
长江侧水位,2023/08/05,11:00:00,5.0
内河侧水位,2023/08/05,12:00:00,4.7
长江侧水位,2023/08/05,12:00:00,4.7
内河侧水位,2023/08/05,14:00:00,4.4
长江侧水位,2023/08/05,14:00:00,4.3
内河侧水位,2023/08/05,16:00:00,4.1
长江侧水位,2023/08/05,16:00:00,3.9
内河侧水位,2023/08/05,18:00:00,3.9
长江侧水位,2023/08/05,18:00:00,3.6
内河侧水位,2023/08/04,21:00:00,4.4
长江侧水位,2023/08/04,21:00:00,5.2
内河侧水位,2023/08/05,0:00:00,4.3
长江侧水位,2023/08/05,0:00:00,4.4
内河侧水位,2023/08/05,2:00:00,4.0
长江侧水位,2023/08/05,2:00:00,4.0
内河侧水位,2023/08/05,7:00:00,4.2
长江侧水位,2023/08/05,7:00:00,5.3
内河侧水位,2023/08/05,8:00:00,4.4
长江侧水位,2023/08/05,8:00:00,5.7
内河侧水位,2023/08/05,10:00:00,4.7
长江侧水位,2023/08/05,10:00:00,5.3
内河侧水位,2023/08/05,4:00:00,3.9
长江侧水位,2023/08/05,4:00:00,3.7
内河侧水位,2023/08/05,13:00:00,4.6
长江侧水位,2023/08/05,13:00:00,4.5
内河侧水位,2023/08/05,15:00:00,4.2
长江侧水位,2023/08/05,15:00:00,4.1
内河侧水位,2023/08/05,17:00:00,3.9
长江侧水位,2023/08/05,17:00:00,3.7
内河侧水位,2023/08/05,19:00:00,4.0
长江侧水位,2023/08/05,19:00:00,4.5
内河侧水位,2023/08/05,20:00:00,4.4
长江侧水位,2023/08/05,20:00:00,5.0
内河侧水位,2023/08/05,22:00:00,4.7
长江侧水位,2023/08/05,22:00:00,5.1
内河侧水位,2023/08/05,23:00:00,4.8
长江侧水位,2023/08/05,23:00:00,4.8
内河侧水位,2023/08/06,1:00:00,4.4
长江侧水位,2023/08/06,1:00:00,4.3
内河侧水位,2023/08/06,5:00:00,3.9
长江侧水位,2023/08/06,5:00:00,3.7
内河侧水位,2023/08/06,0:00:00,4.6
长江侧水位,2023/08/06,0:00:00,4.5
内河侧水位,2023/08/06,3:00:00,4.1
长江侧水位,2023/08/06,3:00:00,4.0
内河侧水位,2023/08/06,7:00:00,4.2
长江侧水位,2023/08/06,7:00:00,4.6
内河侧水位,2023/08/06,11:00:00,4.9
长江侧水位,2023/08/06,11:00:00,5.0
内河侧水位,2023/08/06,12:00:00,4.8
长江侧水位,2023/08/06,12:00:00,4.8
内河侧水位,2023/08/06,13:00:00,4.6
长江侧水位,2023/08/06,13:00:00,4.5
内河侧水位,2023/08/05,21:00:00,4.6
长江侧水位,2023/08/05,21:00:00,5.3
内河侧水位,2023/08/06,2:00:00,4.3
长江侧水位,2023/08/06,2:00:00,4.2
内河侧水位,2023/08/06,6:00:00,3.9
长江侧水位,2023/08/06,6:00:00,3.6
内河侧水位,2023/08/06,8:00:00,4.6
长江侧水位,2023/08/06,8:00:00,5.2
内河侧水位,2023/08/06,9:00:00,4.8
长江侧水位,2023/08/06,9:00:00,5.6
内河侧水位,2023/08/06,4:00:00,4.0
长江侧水位,2023/08/06,4:00:00,3.8
内河侧水位,2023/08/06,10:00:00,4.9
长江侧水位,2023/08/06,10:00:00,5.4
内河侧水位,2023/08/06,15:00:00,4.3
长江侧水位,2023/08/06,15:00:00,4.1
内河侧水位,2023/08/06,17:00:00,4.0
长江侧水位,2023/08/06,17:00:00,3.8
内河侧水位,2023/08/06,19:00:00,3.9
长江侧水位,2023/08/06,19:00:00,3.7
内河侧水位,2023/08/06,20:00:00,4.3
长江侧水位,2023/08/06,20:00:00,4.7
内河侧水位,2023/08/06,22:00:00,4.8
长江侧水位,2023/08/06,22:00:00,5.3
内河侧水位,2023/08/06,23:00:00,4.8
长江侧水位,2023/08/06,23:00:00,5.0
内河侧水位,2023/08/07,0:00:00,4.8
长江侧水位,2023/08/07,0:00:00,4.7
内河侧水位,2023/08/07,3:00:00,4.2
长江侧水位,2023/08/07,3:00:00,4.1
内河侧水位,2023/08/07,4:00:00,4.0
长江侧水位,2023/08/07,4:00:00,3.9
内河侧水位,2023/08/07,5:00:00,4.0
长江侧水位,2023/08/07,5:00:00,3.7
内河侧水位,2023/08/07,6:00:00,3.9
长江侧水位,2023/08/07,6:00:00,3.6
内河侧水位,2023/08/07,7:00:00,3.9
长江侧水位,2023/08/07,7:00:00,3.7
内河侧水位,2023/08/07,8:00:00,4.3
长江侧水位,2023/08/07,8:00:00,4.7
内河侧水位,2023/08/06,14:00:00,4.5
长江侧水位,2023/08/06,14:00:00,4.3
内河侧水位,2023/08/06,16:00:00,4.1
长江侧水位,2023/08/06,16:00:00,4.0
内河侧水位,2023/08/06,18:00:00,3.9
长江侧水位,2023/08/06,18:00:00,3.7
内河侧水位,2023/08/07,1:00:00,4.6
长江侧水位,2023/08/07,1:00:00,4.4
内河侧水位,2023/08/07,2:00:00,4.4
长江侧水位,2023/08/07,2:00:00,4.2
内河侧水位,2023/08/07,9:00:00,4.6
长江侧水位,2023/08/07,9:00:00,5.1
内河侧水位,2023/08/07,10:00:00,4.8
长江侧水位,2023/08/07,10:00:00,5.3
内河侧水位,2023/08/07,13:00:00,4.6
长江侧水位,2023/08/07,13:00:00,4.5
内河侧水位,2023/08/07,14:00:00,4.3
长江侧水位,2023/08/07,14:00:00,4.3
内河侧水位,2023/08/06,21:00:00,4.6
长江侧水位,2023/08/06,21:00:00,5.1
内河侧水位,2023/08/07,11:00:00,4.8
长江侧水位,2023/08/07,11:00:00,5.1
内河侧水位,2023/08/07,23:00:00,4.7
长江侧水位,2023/08/07,23:00:00,5.0
内河侧水位,2023/08/08,11:00:00,4.6
长江侧水位,2023/08/08,11:00:00,4.9
内河侧水位,2023/08/07,12:00:00,4.7
长江侧水位,2023/08/07,12:00:00,4.8
内河侧水位,2023/08/07,16:00:00,4.1
长江侧水位,2023/08/07,16:00:00,4.0
内河侧水位,2023/08/07,17:00:00,4.0
长江侧水位,2023/08/07,17:00:00,3.8
内河侧水位,2023/08/07,18:00:00,3.9
长江侧水位,2023/08/07,18:00:00,3.7
内河侧水位,2023/08/07,19:00:00,3.8
长江侧水位,2023/08/07,19:00:00,3.6
内河侧水位,2023/08/07,20:00:00,3.9
长江侧水位,2023/08/07,20:00:00,4.0
内河侧水位,2023/08/07,21:00:00,4.4
长江侧水位,2023/08/07,21:00:00,4.8
内河侧水位,2023/08/07,22:00:00,4.6
长江侧水位,2023/08/07,22:00:00,5.0
内河侧水位,2023/08/07,15:00:00,4.3
长江侧水位,2023/08/07,15:00:00,4.1
内河侧水位,2023/08/08,0:00:00,4.7
长江侧水位,2023/08/08,0:00:00,4.7
内河侧水位,2023/08/08,1:00:00,4.6
长江侧水位,2023/08/08,1:00:00,4.5
内河侧水位,2023/08/08,2:00:00,4.4
长江侧水位,2023/08/08,2:00:00,4.3
内河侧水位,2023/08/08,12:00:00,4.7
长江侧水位,2023/08/08,12:00:00,4.7
内河侧水位,2023/08/08,13:00:00,4.6
长江侧水位,2023/08/08,13:00:00,4.5
内河侧水位,2023/08/08,3:00:00,4.3
长江侧水位,2023/08/08,3:00:00,4.1
内河侧水位,2023/08/08,4:00:00,4.1
长江侧水位,2023/08/08,4:00:00,4.0
内河侧水位,2023/08/08,5:00:00,4.0
长江侧水位,2023/08/08,5:00:00,3.9
内河侧水位,2023/08/08,6:00:00,3.9
长江侧水位,2023/08/08,6:00:00,3.7
内河侧水位,2023/08/08,7:00:00,3.9
长江侧水位,2023/08/08,7:00:00,3.6
内河侧水位,2023/08/08,8:00:00,3.9
长江侧水位,2023/08/08,8:00:00,3.9
内河侧水位,2023/08/08,9:00:00,4.3
长江侧水位,2023/08/08,9:00:00,4.6
内河侧水位,2023/08/08,10:00:00,4.5
长江侧水位,2023/08/08,10:00:00,4.9
内河侧水位,2023/08/08,14:00:00,4.4
长江侧水位,2023/08/08,14:00:00,4.2
内河侧水位,2023/08/08,15:00:00,4.2
长江侧水位,2023/08/08,15:00:00,4.1
