datetime,pumping_flow,power,water_level_change
2022-01-01 00:00:00,1.5717827422025101,578.2195762877484,
2022-01-01 01:00:00,2.1578389582316744,793.8150067594772,-0.10000000000000009
2022-01-01 02:00:00,12.78048885410771,4701.622337204874,0.04999999999999982
2022-01-01 03:00:00,6.365627310288658,2341.7551467724397,0.35000000000000053
2022-01-01 04:00:00,11.846406197985008,4357.996680083735,0.19999999999999973
2022-01-01 05:00:00,5.705816811824082,2099.027359649784,0.10000000000000009
2022-01-01 06:00:00,4.11681360698365,1514.4728056691101,-0.04999999999999982
2022-01-01 07:00:00,3.6875059948104685,1356.5412678409014,-0.20000000000000018
2022-01-01 08:00:00,1.6199431229473724,595.9365763542647,-0.15000000000000036
2022-01-01 09:00:00,3.750934384481734,1379.8749866912176,-0.04999999999999982
2022-01-01 10:00:00,3.0820348015034003,1133.8035526030633,-0.1499999999999999
2022-01-01 11:00:00,2.611441384014782,960.6839991444378,-0.050000000000000266
2022-01-01 12:00:00,2.7985000314922504,1029.4981990852116,0.0
2022-01-01 13:00:00,3.9663080725065742,1459.1055821733557,-0.04999999999999982
2022-01-01 14:00:00,4.852359548928817,1785.0617690621887,0.04999999999999982
2022-01-01 15:00:00,6.1221500891196525,2252.185964034892,0.40000000000000036
2022-01-01 16:00:00,11.41331505326397,4198.673275219483,0.3500000000000001
2022-01-01 17:00:00,16.812148507793008,6184.769132304352,0.2999999999999998
2022-01-01 18:00:00,12.58442851721464,4629.496640770336,0.050000000000000266
2022-01-01 19:00:00,3.609356081259909,1327.7918683934886,-0.15000000000000036
2022-01-01 20:00:00,2.3700394534184612,871.8782639263163,-0.2999999999999998
2022-01-01 21:00:00,2.789600895398967,1026.224429394895,-0.20000000000000018
2022-01-01 22:00:00,3.6357505114666226,1337.501719405784,-0.09999999999999964
2022-01-01 23:00:00,3.77106091729126,1387.2790349485222,-0.050000000000000266
2022-01-02 00:00:00,2.8526649127873096,1049.4241047916316,-0.1499999999999999
2022-01-02 01:00:00,2.5219545494010767,927.7640298609211,-0.10000000000000009
2022-01-02 02:00:00,2.2109611790022257,813.3573437254438,-0.050000000000000266
2022-01-02 03:00:00,9.564377256091692,3518.495283084732,0.050000000000000266
2022-01-02 04:00:00,11.812466890652498,4345.511257398788,0.3500000000000001
2022-01-02 05:00:00,7.06366329122296,2598.5451332586467,0.20000000000000018
2022-01-02 06:00:00,12.820609397047134,4716.381681938715,0.09999999999999964
2022-01-02 07:00:00,2.343374023785562,862.0687190001134,-0.09999999999999964
2022-01-02 08:00:00,3.2459527456482875,1194.1048663053639,-0.20000000000000018
2022-01-02 09:00:00,3.60940798374726,1327.8109620210234,-0.10000000000000009
2022-01-02 10:00:00,2.876181161328004,1058.0751447235396,-0.10000000000000009
2022-01-02 11:00:00,3.1719065588458943,1166.8651253354335,-0.09999999999999964
2022-01-02 12:00:00,2.9101634826961993,1070.5763911968643,-0.10000000000000053
2022-01-02 13:00:00,2.66635316956092,980.8846722522234,-0.04999999999999982
2022-01-02 14:00:00,3.1665425468218937,1164.8918394121042,-0.09999999999999964
2022-01-02 15:00:00,4.911854033219026,1806.948302470449,0.09999999999999964
2022-01-02 16:00:00,10.501236108988387,3863.142233594103,0.6000000000000001
2022-01-02 17:00:00,7.642953171401382,2811.6513979292836,0.44999999999999973
2022-01-02 18:00:00,13.46739257894426,4954.317044979119,0.25
2022-01-02 19:00:00,11.606477609233963,4269.732950496944,0.05000000000000071
2022-01-02 20:00:00,2.523885331217689,928.4743162217075,-0.15000000000000036
2022-01-02 21:00:00,3.4836520618818314,1281.5485022647786,-0.2999999999999998
2022-01-02 22:00:00,3.513149706493229,1292.3999482761967,-0.25
2022-01-02 23:00:00,3.355371373119136,1234.3572438862022,-0.15000000000000036
2022-01-03 00:00:00,2.2294575363534617,820.1616911860298,-0.1499999999999999
2022-01-03 01:00:00,8.760192545045554,3222.655832508633,4.440892098500626e-16
2022-01-03 02:00:00,3.119417201118104,1147.5556028613225,-0.15000000000000036
2022-01-03 03:00:00,3.018883666491833,1110.571828810683,-0.04999999999999982
2022-01-03 04:00:00,8.145787044901926,2996.6314091432955,0.09999999999999964
2022-01-03 05:00:00,9.739086496450021,3582.7664448815513,0.4500000000000002
2022-01-03 06:00:00,7.917056645990996,2912.4872136439385,0.1499999999999999
2022-01-03 07:00:00,14.775280522255002,5435.456322124559,0.10000000000000009
2022-01-03 08:00:00,2.415955696021024,888.769701673734,-0.20000000000000018
2022-01-03 09:00:00,3.302120368162946,1214.7675304379438,-0.1499999999999999
