datetime,drainage_flow,intake_flow,net_flow,water_level_diff
2023-01-01 00:00:00,0.0,0.0,0.0,
2023-01-01 01:00:00,203.8589737427156,0.0,20.38589737427156,0.10000000000000009
2023-01-01 02:00:00,0.0,0.0,0.0,0.0
2023-01-01 03:00:00,0.0,193.07918423582078,-19.30791842358208,-0.19999999999999973
2023-01-01 04:00:00,0.0,442.90342089426065,-44.29034208942607,-0.15000000000000036
2023-01-01 05:00:00,0.0,451.5390251741769,-45.15390251741769,-0.09999999999999964
2023-01-01 06:00:00,0.0,319.5436307736158,-31.95436307736158,-0.10000000000000053
2023-01-01 07:00:00,0.0,399.1970487675444,-39.919704876754444,-0.04999999999999982
2023-01-01 08:00:00,0.0,312.5582527792453,-31.255825277924533,-0.04999999999999982
2023-01-01 09:00:00,0.0,332.84300088475607,-33.28430008847561,-0.04999999999999982
2023-01-01 10:00:00,0.0,307.97695728232554,-30.797695728232554,-0.050000000000000266
2023-01-01 11:00:00,773.0840588073253,0.0,77.30840588073254,0.1499999999999999
2023-01-01 12:00:00,477.5646357416862,0.0,47.75646357416862,0.25
2023-01-01 13:00:00,525.5893883224811,0.0,52.55893883224812,0.10000000000000053
2023-01-01 14:00:00,544.1644701376865,0.0,54.416447013768654,0.09999999999999964
2023-01-01 15:00:00,399.89168371654375,0.0,39.98916837165438,0.09999999999999964
2023-01-01 16:00:00,0.0,264.7389782782124,-26.473897827821244,-0.14999999999999947
2023-01-01 17:00:00,0.0,337.40556470628746,-33.740556470628746,-0.15000000000000036
2023-01-01 18:00:00,0.0,361.81820006719306,-36.181820006719306,-0.09999999999999964
2023-01-01 19:00:00,0.0,212.76591132672965,-21.276591132672966,-0.050000000000000266
2023-01-01 20:00:00,0.0,275.90642354300644,-27.590642354300645,-0.050000000000000266
2023-01-01 21:00:00,0.0,301.595029840908,-30.159502984090803,-0.09999999999999964
2023-01-01 22:00:00,0.0,390.34014455833346,-39.03401445583335,-0.04999999999999982
2023-01-01 23:00:00,727.9587922225992,0.0,72.79587922225993,0.04999999999999982
2023-01-02 00:00:00,509.8533033850728,0.0,50.98533033850728,0.20000000000000018
2023-01-02 01:00:00,651.9794272871077,0.0,65.19794272871077,0.19999999999999973
2023-01-02 02:00:00,459.68252439768804,0.0,45.968252439768804,0.10000000000000009
2023-01-02 03:00:00,635.2506725644286,0.0,63.52506725644286,0.04999999999999982
2023-01-02 04:00:00,0.0,390.4492469655537,-39.04492469655537,-0.1499999999999999
2023-01-02 05:00:00,0.0,316.01583851041573,-31.601583851041575,-0.1499999999999999
2023-01-02 06:00:00,0.0,276.08406891556785,-27.608406891556786,-0.1499999999999999
2023-01-02 07:00:00,0.0,285.913210047896,-28.5913210047896,-0.050000000000000266
2023-01-02 08:00:00,0.0,383.28563534773934,-38.328563534773934,-0.09999999999999964
2023-01-02 09:00:00,0.0,522.7269861686069,-52.272698616860694,-0.04999999999999982
2023-01-02 10:00:00,0.0,278.38054956910975,-27.838054956910977,-0.050000000000000266
2023-01-02 11:00:00,0.0,272.58358367670104,-27.258358367670105,-0.050000000000000266
2023-01-02 12:00:00,681.4114607696217,0.0,68.14114607696217,0.15000000000000036
2023-01-02 13:00:00,507.05805845204276,0.0,50.70580584520428,0.34999999999999964
2023-01-02 14:00:00,501.96750130634075,0.0,50.19675013063408,0.15000000000000036
2023-01-02 15:00:00,534.0180618314308,0.0,53.40180618314309,0.1499999999999999
2023-01-02 16:00:00,585.1439063858859,0.0,58.514390638588594,0.04999999999999982
2023-01-02 17:00:00,0.0,0.0,0.0,0.0
2023-01-02 18:00:00,0.0,298.0460836585118,-29.80460836585118,-0.25
2023-01-02 19:00:00,0.0,210.9764698868236,-21.09764698868236,-0.10000000000000009
2023-01-02 20:00:00,0.0,264.9984093839229,-26.49984093839229,-0.09999999999999964
2023-01-02 21:00:00,0.0,365.98962527122615,-36.598962527122616,-0.050000000000000266
2023-01-02 22:00:00,0.0,319.2210325356476,-31.922103253564764,-0.10000000000000009
2023-01-02 23:00:00,0.0,396.9281263293157,-39.69281263293158,-0.04999999999999982
2023-01-03 00:00:00,0.0,409.6157240986742,-40.96157240986742,-0.04999999999999982
2023-01-03 01:00:00,260.5566120225763,0.0,26.05566120225763,0.1499999999999999
2023-01-03 02:00:00,369.26736552589745,0.0,36.926736552589745,0.25
2023-01-03 03:00:00,450.3686349627632,0.0,45.036863496276325,0.1499999999999999
2023-01-03 04:00:00,518.7228168109654,0.0,51.87228168109654,0.04999999999999982
2023-01-03 05:00:00,0.0,378.08891437708166,-37.80889143770817,-0.14999999999999947
2023-01-03 06:00:00,0.0,241.20910822707341,-24.120910822707344,-0.15000000000000036
2023-01-03 07:00:00,0.0,360.8928862797324,-36.08928862797324,-0.09999999999999964
2023-01-03 08:00:00,0.0,319.75163121938664,-31.975163121938664,-0.10000000000000053
2023-01-03 09:00:00,0.0,297.4747097053749,-29.747470970537492,-0.09999999999999964
2023-01-03 10:00:00,0.0,0.0,0.0,0.0
2023-01-03 11:00:00,0.0,413.2175040846283,-41.32175040846283,-0.10000000000000009
2023-01-03 12:00:00,0.0,234.79355744809516,-23.479355744809517,-0.050000000000000266
2023-01-03 13:00:00,285.7663597856789,0.0,28.576635978567893,0.15000000000000036
2023-01-03 14:00:00,604.2359967418968,0.0,60.42359967418968,0.34999999999999964
2023-01-03 15:00:00,412.15952852400045,0.0,41.21595285240005,0.25
2023-01-03 16:00:00,407.4704130465184,0.0,40.747041304651844,0.20000000000000018
2023-01-03 17:00:00,497.4172603044488,0.0,49.74172603044488,0.04999999999999982
2023-01-03 18:00:00,0.0,385.95058813970127,-38.59505881397013,-0.20000000000000018
2023-01-03 19:00:00,0.0,356.7286094737688,-35.67286094737688,-0.19999999999999973
2023-01-03 20:00:00,0.0,438.1993815412101,-43.81993815412101,-0.10000000000000009
2023-01-03 21:00:00,0.0,431.81056969413027,-43.18105696941303,-0.09999999999999964
2023-01-03 22:00:00,0.0,350.79010402988183,-35.07901040298818,-0.15000000000000036
2023-01-03 23:00:00,0.0,0.0,0.0,0.0
2023-01-04 00:00:00,0.0,296.1633000090485,-29.616330000904853,-0.04999999999999982
2023-01-04 01:00:00,0.0,415.8145780336329,-41.58145780336329,-0.04999999999999982
2023-01-04 02:00:00,517.5656017887706,0.0,51.75656017887706,0.04999999999999982
2023-01-04 03:00:00,207.65868782945805,0.0,20.765868782945805,0.25
2023-01-04 04:00:00,630.0969208411103,0.0,63.00969208411104,0.20000000000000018
2023-01-04 05:00:00,429.233306621223,0.0,42.923330662122304,0.09999999999999964
2023-01-04 06:00:00,0.0,445.5414158342445,-44.55414158342445,-0.14999999999999947
2023-01-04 07:00:00,0.0,335.7964090034146,-33.57964090034147,-0.15000000000000036
2023-01-04 08:00:00,0.0,231.95087002806406,-23.195087002806407,-0.09999999999999964
2023-01-04 09:00:00,0.0,277.4431243845463,-27.74431243845463,-0.10000000000000053
2023-01-04 10:00:00,0.0,270.7289225700469,-27.072892257004693,-0.04999999999999982
2023-01-04 11:00:00,0.0,351.72504465453244,-35.172504465453244,-0.04999999999999982
2023-01-04 12:00:00,0.0,239.9395453663339,-23.993954536633392,-0.10000000000000009
2023-01-04 13:00:00,427.40503988426667,0.0,42.74050398842667,0.04999999999999982
2023-01-04 14:00:00,301.93620765901494,0.0,30.193620765901496,0.19999999999999973
2023-01-04 15:00:00,325.89519500485693,0.0,32.58951950048569,0.15000000000000036
2023-01-04 16:00:00,382.98631654004254,0.0,38.298631654004254,0.3999999999999999
2023-01-04 17:00:00,427.26116492348217,0.0,42.72611649234822,0.25000000000000044
